url,Storia,Attivita,Nome,Data di nascita,Luogo di Morte,Luogo di Nascita,La vita,Data di morte
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349297&Pag=253&IdSel=253,,artista,Isgro' Emilio,1937,,"Barcellona, ME","Nasce a Barcellona, in provincia di Messina, nel 1937. Compiuti gli studi classici si trasferisce a Milano nel 1956. Si dedica alla poesia pubblicando nello stesso anno Fiere del Sud, presso l'editore Arturo Schwarz. All'inizio degli anni sessanta esordisce come poeta visivo: imposta il proprio lavoro ritagliando titoli di giornale, isolandoli e proponendoli come poesie. In seguito elabora questo procedimento eliminando con segni di pennarello nero brani del testo. ""Io cancello le parole per custodirle, e un gesto di salvezza. Le mie tecniche di linguaggio espressivo mi consentono di sparire per poi riemergere"" ha dichiarato Isgro in una recente intervista. La serie delle cancellature nasce infatti nel 1964, anno in cui realizza Poesia Volkswagen, presentata in seguito nel volume antologico Poesie visive, a cura di Pignotti (Bologna 1975). Le cancellature sono mostrate in numerose installazioni: Il Cristo Cancellatore, 1968, L'enciclopedia Treccani cancellata, 1970, Dichiaro di non essere Emilio Isgro, 1971. Nel 1965 e 1966 e tra i protagonisti delle manifestazioni di Poesia Visiva organizzate a Genova, Firenze, Perugia. Nel corso degli anni Ottanta realizza una serie di opere ove brandelli di immagini fanno capolino da uno spesso strato di pittura bianca, esposte poi a Modena, Galleria Fonte d'Abisso, nel 1987. Dal 1982 si dedica al teatro come drammaturgo realizzando tra l'altro l' Orestea di Ghibellina. Nel 2001 presso Santa Maria dello Spasimo a Palermo, ha luogo una mostra antologica a cura di Achille Bonito Oliva che ripercorre il suo itinerario artistico,dalle opere cancellate degli anni settanta alle storiche Chopin, del 1979- realizzata con 15 pianoforti, alla Veglia di Bach, fino alla piu recente Seme d'arancia.BibliografiaFagone V. (prefazione di), Raccolta italiana di Nuova Scrittura, Milano, 1977;Viaggio temporale (cat. mostra), Milano, Studio Veder, 1984;Della Grazia P., Carrega U., Accame V., Fagone V. (testi di), Archivio Della Grazia di Nuova Scrittura, Milano, 1989;Bentivoglio M. (a cura di), Il Librismo (cat. mostra), Fiera di Cagliari, Ed. Arte Duchamp, 1990;Giavieri M. (a cura di), Emilio Isgro. C'e é chi dice Madame Bovary (cat. mostra), Aosta, Tour du Lépreux, 1991;Bellini R. (a cura di), Anni '90. Arte a Milano (cat. mostra), Milano, Galleria Credito Valtellinese, Biblioteca Nazionale Braidense. Spazio Vigentina 1995;Bentivoglio M. (a cura di), Ascoltare l'immagine. L'esperienza del suono negli artisti della visualita (cat. mostra), Saravezza, Palazzo Mediceo, 1996Zanchetti G. (a cura di), Text-image (cat. mostra), La Chaux-de-Fonds, Musée de beaux-arts, Rovereto, Mart, Bolzano, Mouseion, 1999-2000;Dalle cinque alle otto - Si comincia con Emilio Isgro (cat. mostra), Bagheria, Museum, 2001;Emilio Isgro - Antologica (cat. mostra), Palermo, S. Maria dello Spasimo, 2001Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50451&Pag=254&IdSel=253, I lavori dietali e la riforma elettorale provinciale,deputato liberale tedesco alla Dieta di Innsbruck,Kathrein Theodor von,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50730&Pag=255&IdSel=253," La fase della ""conciliazione"": due case sotto uno stesso tetto",,Kessler Bruno,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349298&Pag=256&IdSel=253,,artista,La Fosca Francesco,1957,,"San Lorenzo Bellizzi, CO","Nasce a San Lorenzo Bellizzi, in provincia di Cosenza, nel 1957. Nel 1971 si trasferisce a Milano, dove vive e lavora. Dal 1996 presso l'Archivio di Nuova Scrittura apre il proprio studio realizzando una serie di opere e installazioni.Pur non appartenendo alla generazione storica degli artisti di poesia visiva, attraverso il suo lavoro di scultore ha saputo ben rappresentare la commistione tra linguaggi diversi: la scrittura e l'immagine. Inizia ad esporre nel 1980 allo studio AM di Roma e a Brescia alla Galleria Sincron, la prima personale e del 1984 con Viaggio temporale ha luogo presso lo studio Veder di Milano. Lungo gli anni ottanta e novanta partecipa a numerose rassegne alla Galleria Cavellini di Brescia, nel 1992 e a Bruxelles alla Galerie Etienne Tilman e realizza le scenografie per il lungometraggio Favola Contaminata di Claudio Pappalardo. Nel 1999 partecipa al Premio Marche 1999 ad Ancona e con la mostra Genealogia della luce chiude la ventennale attivita dell'Archivio di Nuova Scrittura a Milano. Due delle installazioni presenti in questa mostra sono poi arrivate nella collezione Paolo Della Grazia, Gog e Magog, del 1994 e Genealogia della luce del 1998. Questa installazione riporta alcuni motti, Scacco al re, Cambia la forma, La musa inquieta.. dietro i quali si celano le identita di artisti come Duchamp, Picasso, de Chirico, che propongono a chi guarda un gioco divertente di identificazione del personaggio occultato. BibliografiaForum est plenum (cat. mostra), Bruxelles, Galerie Etienne Tilman, 1992;Altamira A., Linguaggio/ immagine (cat. mostra), Milano, Archivio Nuova Scrittura, 1993;Ri-flessioni di stile (cat. mostra), Torino, Galleria Marco Noire, 1993;Nel pensiero sta la fragilita delle cose (cat. mostra), Roma, Studio Bocchi, 1993;I musicanti di Brema (cat. mostra), Viterbo, Galleria Miralli, 1994Il Veltro - un finito sconosciuto (cat. mostra), Milano, Studio Oggetto, 1995;Zanchetti G. (a cura di), Franceso La Fosca: Genealogia della luce (cat. mostra), Milano, Archivio Nuova Scrittura, 1999Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=458873&Pag=257&IdSel=253,,Vescovo di Trento,Lantramno,Inizio del 900,sconosciuto,probabilmente Termeno,I presupposti politici che portarono alla nomina del vescovo LantramnoLe origini di Lantramno e il contesto storico in cui venne ad operare,Seconda meta del 900
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50682&Pag=258&IdSel=253, Lo scoppio del conflitto ed il periodo della neutralita italiana,,Larcher Gudo,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=197573&Pag=259&IdSel=253,,artista,Lasta Attilio,27/04/1886,,Villalagarina,"Nasce a Villa Lagarina il 27 aprile 1886. Nel 1902 partecipa ad una mostra al Palazzo della Gran Guardia a Verona, quindi nel 1906 si trasferisce a Milano, dove e assiduo di Cesare Tallone e di Bartolomeo Bezzi, suo conterraneo. Durante la sua permanenza nella capitale lombarda viene a contatto con la tecnica della pittura divisa. A Venezia, dove abita nella prima meta degli anni Dieci, frequenta gli artisti Moggioli e Garbari ed espone a Ca' Pesaro nel 1912 e 1913. E' presente inoltre con Alba sul Grosté, una delle sue opere migliori, alla ""Esposizione di alcuni artisti rifiutati alla Biennale"", organizzata da Arturo Martini all'Hotel Excelsior nel 1914 e partecipa nello stesso anno alla II Rassegna Internazionale della Secessione Romana . Durante la I guerra mondiale si arruola nell'esercito austro-ungarico. Negli anni Venti abbandona la consuetudine con la pratica del colore diviso per approdare ad una pittura piu naturalistica e orientata verso un repertorio di opere di paesaggio. Nel 1928 Lasta lascia per alcuni anni la pittura impiegandosi presso una banca. Riprende la propria attivita artistica nel 1932 dedicandosi prevalentamente alla natura morta. E? assiduo delle mostre sindacali che hanno luogo alternativamente a Trento e Bolzano tra gli anni Trenta e Quaranta. Nel 1957, a settant'anni, Lasta viene celebrato con un importante mostra personale a Merano al Pavillon des fleurs dove espone una quarantina di nature morte. Negli anni Settanta il Comune di Villa Lagarina promuove il Premio Lasta affiancato da un'esposizione antologica che ripercorreva oltre settant'anni di attivita del maestro. Attilio Lasta muore il 20 gennaio 1975. Bibliografia Mostra d'Arte della Venezia Tridentina, (cat. della mostra Bolzano, Teatro Civico) 1922; Terza mostra sindacale, (cat. della mostra Trento) Trento, 1933; Piovan C., La III Mostra sindacale d'Arte, in ?Trentino?, Trento, ottobre 1933; VI mostra sindacale, (cat. della mostra Trento), Trento 1937; Prima mostra nazionale d'arte a celebrazione dell'agricoltura nei fiori e negli animali, (cat. della mostra Verona), Verona 1942; Personale di Attilio Lasta, (cat. della mostra Merano, Pavillons des Fleurs), 1957; Trentini F., Wolf R., Gli artisti dell'Accademia Roveretana degli Agiati, Rovereto, Manfrini 1963; Munari C., Gli artisti di Ca' Pesaro, Rovereto, Manfrini, 1967; Baldessarelli E., La vita e le opere di Attilio Lasta, pittore di Villa Lagarina (1886-1975), Villa Lagarina, Pizzini edizioni, 1980; Belli G. (a cura di) Divisionismo Italiano, (cat. della mostra Trento), Milano, 1990; Boschiero N., (a cura di) Attilio Lasta, in Espressione e Oggettivita, (cat. della mostra Innsbruck, Trento, Bolzano) Innsbruck, 1994, pp. 206-213; Arte e stato. Le esposizioni sindacali nelle Tre Venezie (1927-1944), (cat. della mostra Trieste, Museo Revoltella, poi Trento, Palazzo delle Albere) Milano, 1997; Degasperi F., Nicoletti G., Pisetta R. (a cura di), Dizionario degli artisti trentini tra ?800 e ?900, Edizioni Il Castello, Trento, 1998, pp. 260-265; Scudiero M. (a cura di), Arte trentina del '900, 1900-1950, Trento, 2000, p. 186; Chini E., Mich E., Pizzamano P. (a cura di), L'arte riscoperta. Opere delle collezioni civiche di Rovereto e dell'Accademia Roveretana degli Agiati dal Rinascimento al Novecento, Rovereto, 2000. a cura di Nicoletta Boschiero - Museo d'arte moderna e contemporanea di Trento e Rovereto",20/01/1975
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50542&Pag=260&IdSel=253,,musicologo,Laurence Feininger,1909,,Berlino,"Laurence Feininger nacque a Berlino nel 1909.Il padre Lyonel venuto dagli Stati Uniti per perfezionare gli studi musicali, si era invece imposto come caricaturista politico; Walter Gropius lo chiamera nel 1919 ad insegnare alla Bauhaus di Weimar insieme a Kandisnskij e Klee. La formazione musicale del giovane Laurence avviene sotto la guida di maestri come Willy Apel e Heinrich Besseler, col quale si laureo ad Heidelberg nel 1935 con una tesi sulla storia del canone fino a Josquin Desprez. Gli anni universitari vedono in lui una profonda trasformazione e significative maturazioni spirituali, e coincidono con la presa di distanza dall'insorgente nazismo e con la conversione al Cattolicesimo. Nel 1937 (quando la famiglia, pressata dalle intimidazioni naziste, ritorna in America) Laurence si trasferisce in Italia, dando inizio alle sue peregrinazioni per archivi e biblioteche allo scopo di investigare le fonti della polifonia legata al culto della Chiesa cattolica. La sua aspirazione e quella di apportare un po? di luce intorno alla monumentale collezione di polifonie quattrocentesche custodita nei sette codici musicali trentini, partendo da basi paleografiche e filologiche di assoluta coerenza e affidabilita. La residenza a Trento e quindi alternata ai viaggi per consultare i manoscritti delle biblioteche di Roma, Firenze, Bologna, Modena, Treviso, che egli stesso fotografa o fa microfilmare, ponendo cosi le basi di quel cospicuo archivio fotografico che e uno dei vanti della sua biblioteca. Lo scoppio della Seconda guerra mondiale non interferisce con il suo lavoro sui codici, fino a quando, nella primavera nel 1943, arrestato perché cittadino americano, viene rinchiuso nel campo per internati civili del Castello di Montechiarugolo, presso Parma. L'esperienza della prigionia deve aver favorito la maturazione di una seconda svolta nella sua vita: prende corpo in lui l'idea di abbracciare il ministero sacerdotale. Inizia gli studi teologici a Trento e a Roma al Collegio Capranica e nel marzo del '47 viene ordinato sacerdote. Successivamente, la collaborazione scientifica con la Biblioteca Vaticana e con il Pontificio Istituto di Musica Sacra, offre a Feininger l'opportunita di venire a contatto con le fonti della musica policorale romana del Sei-Settecento. Sono gli anni in cui fonda la Societas Universalis Sanctae Ceciliae, con lo scopo di pubblicare e mettere a disposizione degli studiosi i tesori nascosti e dimenticati di un'arte posta al servizio della liturgia. Nel 1949, declinate le offerte di incarichi accademici che ormai gli giungevano da piu parti, decide di stabilirsi definitivamente a Treno dove fonda il Coro del Concilio, col quale, nell'arco di un ventennio, fara rivivere nelle chiese d'Italia e d'Europa le opere a piu cori dei polifonisti da lui riscoperti e pubblicati. In questo periodo stringe profonda amicizia con Edward Lowinsky, Gustav Reese, Nino Pirrotta, Willy Ape, Benvenuto Disertori, Renato Lunelli, Higinio Agles. Negli ultimi anni, dopo il Concilio Vaticano II che di fatto escludeva i canti di rito latino dalle celebrazioni liturgiche, Feininer si dedica spasmodicamente alla raccolta e allo studio delle fonti di canto piano, acquistando e cercando di salvare dai mercati e antiquari di tutta Europa quello che rimanete delle testimonianze del canto cristiano e della liturgia. Lorenzo Feininger mori in un incidente automobilistico presso Vipiteno nel gennaio del 1976.",1976
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50645&Pag=261&IdSel=274, Le istituzioni politiche e la lotta per l'autonomiaIl nuovo ordinamento delle amministrazioni comunaliLe leggi fondamentali del 1867. La laicizzazione dello stato e la chiesa trentina,deputato alla Dieta di Innsbruck,Leonardi Celestino,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50452&Pag=262&IdSel=274," I rapporti del Principato con la contea del TiroloLa controriforma nella diocesi di TrentoIl territorio trentino nel periodo francese: tra Austria, Baviera e Italia",arciduca e conte del Tirolo,Leopoldo d'Asburgo,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50453&Pag=263&IdSel=274," I governi vescoviliLa contea del Tirolo nella seconda meta del SeicentoGli Asburgo, l'impero, il principatoIl territorio trentino nel periodo francese: tra Austria, Baviera e Italia",imperatore del Sacro Romano Impero di Germania,Leopoldo I,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50454&Pag=264&IdSel=274," Il territorio trentino nel periodo francese: tra Austria, Baviera e Italia",imperatore,Leopoldo II,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50761&Pag=265&IdSel=274, Scuola e cultura del XIX secolo,architetto,Libera Adalberto,16 luglio 1903,,Villa Lagarina,"Nacque a Villa Lagarina il 16 luglio 1903 e frequento le scuole inferiori a Trento. Dal 1915, profugo con la famiglia a Parma, vi frequento le scuole secondarie. Nel 1923 sostenne gli esami di ammissione al Corso speciale di Architettura presso l'Istituto Statale d'Arte dove si diplomo con lode. Dal 1924 al 1925, sempre a Parma, frequento inoltre la Scuola superiore di Matematica. Nel 1926 si iscrisse alla Scuola superiore di Architettura di Roma dove consegui la laurea nel luglio del 1928. Sempre nel 1926, ancora studente, fu invitato a far parte dei ""Gruppo 7"" di Milano. Espose con il Gruppo alla III Triennale di Monza, nel maggio del 1927. Nello stesso anno compi, con Rava e Pollini, un ""viaggio d'istruzione"" in Germania. Nel settembre del 1927 partecipo con varie opere alla Mostra del Weissenhof di Stoccarda, organizzata da Mies van der Rohe. Quindi nel 1928 organizzo a Roma, per il ""Gruppo 7"" la 1a Esposizione Italiana di Architettura Razionale, al Palazzo delle Esposizioni. partecipo alla stesura delle Note del ""Gruppo 7"", che vennero pubblicate su ""Rassegna Italiana"" tra il dicembre del 1926 e il maggio 1927. Nel 1930 Libera assunse il ruolo di Segretario generale del MIAR la nuova organizzazione che gli architetti razionalisti si erano voluti dare a scala nazionale e l'anno successivo organizzo a Roma, alla galleria di Pier Maria Bardi, in via Veneto, la 2a Esposizione Italiana di Architettura Razionale, celebre per la ""Tavola degli orrori"". In quel periodo Libera elaboro alcuni dei suoi migliori progetti: dai villini di Ostia (1931-35) alla Mostra della Rivoluzione Fascista (con Valente e De Renzi, 1933), dal padiglione di Chicago (con De Renzi, 1933) alle proposte per Castelfusano (1933-34) e al Palazzo postale all'Aventino (sempre con De Renzi, 1933-34). Il rapporto col regime, sia pure con discontinuita, era chiaramente stabilito e in seguito soprattutto con il Palazzo dei Ricevimenti e dei Congressi all'E42 si tradusse nella ricerca di una nuova monumentalita e di una particolare eloquenza dell'architettura. Tuttavia la svolta decisamente neoclassica imposta dal regime a partire dal '37 rese dei tutto inattuale il tentativo di Libera di porre le basi di una nuova, moderna, architettura di Stato. Negli anni della guerra, da sfollato, si ritiro in provincia di Trento e si dedico allo studio delle tipologie abitative.Nel dopoguerra, e direttore della sezione architettura dell'Ina-Casa, nel cui ambito realizza l'unita orizzontale del TuscolanoA partire dalla meta degli anni cinquanta l'attivita divenne particolarmente intensa: del '54 fu il concorso, da lui vinto, per il Palazzo della Regione Trentino-Alto Adige. Del '57 fu invece il progetto per la sede della DC all'EUR; e del '59-'60 il Villaggio Olimpico, in collaborazione con Cafiero, Luccichenti e Monaco; infine del '61-'63 il progetto, con varianti, della Cattedrale de La Spezia (opera postuma). Dal 1954 Libera era impegnato anche nell'attivita accademica, divenuto ordinario di Composizione alla facolta di Architettura di Firenze dove insegno sino al 1962, anno in cui si trasferi all'ateneo romano. Mori improvvisamente il 17 marzo del 1963. (estratto da: Vieri Quilici, Adalberto Libera. L'architettura come ideale, Roma, 1981)",17 marzo 1963
